uuid,tags,url,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten,language,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,ip,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,number_redirects,structural_hash,Unnamed: 0
0a65b4a8-85f6-4f0d-a448-29ec947c5c39,"['tranco', 'not_parking']",http://segurossura.com.co,False,71,55,1,False,False,0,2,17,0,0,2,18,1,12,13,5,0,2,0,0,0,unknown,False,560,5,20,False,False,False,"{'v4': [], 'v6': []}",True,17,5,66.8,7,30.41176470588235,78,0.6178571428571429,214,0.9885714285714284,0.9999556367818052,0.987688098495212,0,0.0,8,ee06a219176084ef743a5194d10ec1b5,642.0
4d191321-b2f9-4dca-be8d-1508612b8381,"['tranco', 'not_parking']",http://jamesmichelle.com,False,71,73,4,False,False,0,11,15,139,1,0,12,1,12,19,0,0,0,0,0,0,unknown,True,9906,3,35,False,True,False,"{'v4': ['23.227.38.32'], 'v6': []}",False,392,13,47.30769230769231,69,13.714285714285714,152,0.4406420351302241,5541,0.5945017182130584,0.4991703468446011,0.0309741245524288,0,0.0,7,914bfa627fb58a61e5d4bf2383bdf56a,643.0
a9fb025d-d852-4f0b-94ee-6bd8d9bb4e66,"['tranco', 'not_parking']",http://voldi.net,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,True,1072,2,17,False,True,False,"{'v4': ['85.95.239.7'], 'v6': []}",False,66,42,30.88095238095238,10,32.65151515151515,47,0.2901119402985074,761,0.4166666666666667,0.2039766394917202,0.7374632172633644,141,3.866725755355278e-05,1,58370a5cffe8a20085042aab91215e33,644.0
966efe24-d7ca-444b-b2a4-9bdb96d62d17,"['tranco', 'not_parking']",http://dhguan.com,False,1,0,0,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,unknown,False,1713,0,21,False,True,False,"{'v4': ['172.67.217.104', '104.21.86.93'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,105,7,27.428571428571427,101,20.847619047619048,34,0.5411558669001751,786,0.0,0.0,0.0,6078,0.0055188620139215,0,6512dd1f6a6c7afef5e18a96f382d3f3,645.0
69b9b8cd-a6b4-4d71-89c6-b98d8b185e76,"['tranco', 'not_parking']",http://fw4.be,False,14,0,0,True,True,0,0,0,0,0,1,0,7,4,7,0,0,0,0,0,0,unknown,True,1801,0,9,False,True,False,"{'v4': [], 'v6': []}",True,14,0,0.0,10,28.642857142857142,283,0.1321488062187673,1563,0.9629629629629628,0.9995635301879078,0.9633452706972824,174,0.0004364698120922,2,8ed81c4d9397b6b4f924b7cab70f35b1,646.0
1fe21261-2605-44c4-b9f6-3f1e499b7ece,"['tranco', 'not_parking']",http://modeanalytics.com,False,12,0,0,False,False,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,unknown,False,96,1,0,False,False,False,"{'v4': [], 'v6': []}",True,2,0,0.0,2,4.0,7,0.0625,90,0.9565217391304348,1.0,1.0,0,0.0,3,4e7365b7663015d1fceba5639bf7637d,647.0
8d70bfce-b156-449f-902d-385af3e88507,"['tranco', 'not_parking']",http://nasawestprime.com,False,4,0,0,False,False,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,unknown,False,452,0,0,False,False,False,"{'v4': [], 'v6': ['2600:9000:201d:d200:15:fbcc:9800:93a1', '2600:9000:201d:da00:15:fbcc:9800:93a1', '2600:9000:201d:2200:15:fbcc:9800:93a1', '2600:9000:201d:5800:15:fbcc:9800:93a1', '2600:9000:201d:e000:15:fbcc:9800:93a1', '2600:9000:201d:c800:15:fbcc:9800:93a1', '2600:9000:201d:ac00:15:fbcc:9800:93a1', '2600:9000:201d:0:15:fbcc:9800:93a1']}",False,0,0,0.0,0,0.0,0,0.0,452,0.0,0.0,0.0,915,1.0,0,3b099bc2b771a4eb3457be4074803a6f,648.0
1468d2f9-b5a1-42e6-9cf3-d72c5ea63de3,"['tranco', 'not_parking']",http://custom-writing.org,True,99,2,1,True,True,0,1,0,13,4,49,0,4,17,38,0,0,0,0,0,0,unknown,True,25701,2,80,False,True,True,"{'v4': ['34.239.19.223'], 'v6': []}",False,252,3,69.0,130,44.9800796812749,118,0.2125987315668651,20237,0.4561403508771929,0.595863264089896,0.0,162,0.0001327978791686,1,de6294db4a844b6b6bb9bc90c628a3d5,649.0
4f722dc8-5cb1-4cb1-adf5-080af9690941,"['tranco', 'not_parking']",http://nongpinchu.com,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,1342,1,18,False,True,False,"{'v4': ['168.76.111.69'], 'v6': []}",False,54,6,27.0,25,18.025641025641026,29,0.3450074515648286,879,0.1481481481481481,0.0109719774654384,0.0,8239,0.0019233233832843,0,f6e139b7d5fb0d0b9c0b8a19dbb39b39,650.0
f2f85309-a666-424b-b6b6-196966bcf75e,"['tranco', 'not_parking']",http://returnly.com,False,40,4,0,False,False,0,3,0,0,3,1,0,7,2,10,1,0,0,0,0,0,unknown,True,5612,4,34,False,False,False,"{'v4': [], 'v6': []}",True,118,95,40.82105263157895,20,38.77966101694916,108,0.2268353528153955,4339,0.9870967741935484,0.9999111538861836,0.9890296870102538,0,0.0,53,675f3048f554ca829ba4b6b73f7730d9,651.0
85aaf608-cb88-4153-9cf8-a0afd9020c6c,"['tranco', 'not_parking']",http://playclub-fr.com,False,11,0,0,True,True,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,1,unknown,True,6610,0,117,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,247,125,41.536,5,33.04858299595141,96,0.5583963691376702,2919,0.0681818181818181,0.0978341192123517,0.0,167,0.0001492231905347,1,4b46b481a0866f96749d9cf74a6da6a3,652.0
9a6e4805-af5c-48ed-be49-c891262171cf,"['tranco', 'not_parking']",http://1-win-casinozlicense.click,False,9,0,0,False,False,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,True,10752,0,117,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",True,283,0,0.0,132,14.19434628975265,59,0.1597842261904762,9034,0.9857142857142858,0.9999217304259558,0.9797727272727272,178,3.913478702211313e-05,2,899d1bb4448d886024275da3f25f233a,653.0
ca00a347-4b9e-45aa-9fe1-a8718be37a64,"['tranco', 'not_parking']",http://modradar.cc,False,32,1,1,False,False,0,0,2,0,0,3,0,1,1,5,0,0,1,0,0,0,unknown,False,4052,0,32,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,240,234,37.41025641025641,7,37.270833333333336,98,0.7421026653504442,1045,0.6326530612244898,0.8993825398061388,0.0,167,9.63249438344826e-05,1,ebe4e07976a96ffb9c419f642ef92e10,654.0
9ed722cb-010f-47af-912e-2e58c22603b0,"['tranco', 'not_parking']",http://alcarrito.com,False,43,1,0,False,False,0,0,1,1,0,1,15,1,1,1,1,0,0,0,0,0,unknown,True,12977,0,106,True,True,False,"{'v4': [], 'v6': []}",True,911,616,68.41558441558442,22,52.03756906077348,281,0.7341450258149033,3450,0.9958333333333332,1.0,1.0,0,0.0,10,08845a905c7b4ea4fff4cc61befd9445,655.0
f3314365-4823-4b72-a4ff-e24142155cac,"['tranco', 'not_parking']",http://dmozbookmark.com,False,20,1,0,False,False,0,0,1,0,0,1,0,2,0,18,0,0,0,0,0,0,unknown,True,5249,0,0,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,135,30,77.86666666666666,28,23.251851851851853,129,0.2931987045151457,3710,0.6923076923076923,0.912150718802652,0.0,167,0.0007308373996192,1,4255b57a6dffcb98ea0f9ea1a41b448c,656.0
6b8138ec-82a4-4b23-ad2d-c9d690c97ef1,"['tranco', 'not_parking']",http://avers.odessa.ua,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,True,1042,0,18,False,True,False,"{'v4': ['165.22.75.175'], 'v6': []}",False,29,27,37.77777777777778,4,36.0,55,0.7888675623800384,220,0.2258064516129032,0.0422914086844725,0.0,25773,0.0085931826683977,0,4aacab7da1c2e3020cb017db9a9c3546,657.0
91dc8716-c8ef-4241-affa-f533b7f691c0,"['tranco', 'not_parking']",http://xmlppc.net,False,10,4,0,False,False,0,2,1,0,1,1,0,0,6,3,1,0,0,0,0,0,unknown,True,1664,2,4,False,False,False,"{'v4': ['178.33.10.87'], 'v6': []}",True,17,1,23.0,13,31.88235294117647,117,0.0811298076923077,1529,0.979591836734694,0.9999485516005217,0.9961812267219838,162,5.144839947840215e-05,1,98ed2cb8c4bf07fabdf3e4aefc2e1b70,658.0
05c3fbcd-8595-4dd7-aadd-f2dfef7b80f3,"['tranco', 'not_parking']",http://duasrevival.com,False,2,0,0,False,False,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,unknown,True,2273,0,13,False,False,False,"{'v4': ['172.67.135.140', '104.21.7.4'], 'v6': ['2606:4700:3037::ac43:878c', '2606:4700:3032::6815:704']}",True,45,0,0.0,15,17.46511627906977,40,0.1324241091069071,1972,0.9090909090909092,0.9999274655102844,0.9670481452249408,167,7.253448971552146e-05,2,214401158a030a6c456d2a0fce262528,659.0
4c67bf1f-7d93-434b-be4f-b2ea054c1ac7,"['tranco', 'not_parking']",http://sitepen.com,False,35,0,0,True,True,0,0,0,0,1,6,1,1,6,25,1,0,0,0,0,1,unknown,True,3734,0,21,False,False,False,"{'v4': [], 'v6': []}",True,43,1,70.0,27,19.67441860465116,70,0.2429030530262453,2827,0.9444444444444444,1.0,1.0,0,0.0,2,0f1502d2a79a47c70c39e17509b8b6ac,660.0
5ef274ac-d8b0-421e-b574-47c452e6d8f0,"['tranco', 'not_parking']",http://salons.jp,False,252,0,0,False,False,0,2,0,1,0,2,0,1,11,142,0,0,1,0,0,0,unknown,False,1490,4,9,False,False,False,"{'v4': [], 'v6': []}",True,97,14,41.35714285714285,49,34.67368421052632,55,0.8369127516778524,243,0.9444444444444444,0.9998221226978083,0.9887264618434092,226,8.835224240727803e-05,3,ed4c3f77e172fd180a5c4c8d2241d917,661.0
bf0b289e-393f-4036-958c-026728a4e6ea,"['tranco', 'not_parking']",http://megalabs.global,False,38,8,0,False,False,0,7,2,0,0,1,0,7,9,19,0,0,0,0,0,0,unknown,False,3550,1,33,False,False,False,"{'v4': ['179.27.153.6'], 'v6': []}",False,121,97,52.07216494845361,12,46.80672268907563,179,0.4087323943661972,2099,0.2698412698412698,0.2448556577595339,0.6131583624622312,0,0.0,2,65eb4a7524e251321e09b97347cbad55,662.0
fa822af7-1802-4e3d-8682-97347b5951d3,"['tranco', 'not_parking']",http://paylertech.ru,False,9,1,1,False,False,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,unknown,False,895,0,1,True,True,False,"{'v4': ['188.114.97.3', '188.114.96.3'], 'v6': ['2a06:98c1:3121::3', '2a06:98c1:3120::3']}",False,8,7,128.85714285714286,3,114.5,200,0.0804469273743016,823,0.8064516129032258,0.9091649663048452,0.0,3338,0.0064436795765471,4,9e6406ab74be12cacf585f86b6874ec6,663.0
56558552-2235-434c-b75b-2a50bd3ce602,"['tranco', 'not_parking']",http://expedicar.com,False,9,0,0,False,False,0,0,0,0,0,3,0,2,0,3,0,0,0,0,2,0,unknown,False,3340,1,20,False,False,False,"{'v4': ['35.227.251.29'], 'v6': []}",True,55,0,0.0,24,36.369565217391305,103,0.2526946107784431,2496,0.9857142857142858,0.9999473041061326,0.993781964016336,169,5.269589386735165e-05,2,5783f7cabc5938a5f127d3d257601f10,664.0
3f86db9e-4492-43df-89f8-a5df40ac025c,"['tranco', 'not_parking']",http://abukumajiho.com,False,28,0,0,False,False,0,7,0,0,0,0,0,3,5,5,0,0,0,0,0,0,unknown,True,2028,3,48,False,False,False,"{'v4': ['157.7.44.236'], 'v6': []}",False,171,125,45.4,30,37.03508771929825,53,0.8900394477317555,223,0.6134969325153374,0.3678642900192803,0.8105336989096474,232,5.894866079822585e-05,1,796b7fe9d8d317c39d7bf6645acd56c7,665.0
4d7b8311-a0c9-40bd-84f8-dfcb665bf172,"['tranco', 'not_parking']",http://esthepro-labo.com,False,10,0,0,False,False,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,unknown,True,5982,4,124,False,False,False,"{'v4': ['203.137.113.193'], 'v6': []}",True,238,189,55.93121693121693,29,49.92016806722689,78,0.8447007689735875,929,0.9967845659163987,0.9999937995765952,0.9988045339158156,162,6.2004234047152615e-06,5,831ce3a3f0ed20f5307e30d5da0f83f9,666.0
471eeacd-6ac8-4417-96ce-0e7f7f42fc89,"['tranco', 'not_parking']",http://depobos130.com,False,0,0,0,False,False,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,unknown,False,2844,2,61,False,False,False,"{'v4': ['104.21.15.138', '172.67.162.171'], 'v6': ['2606:4700:3036::6815:f8a', '2606:4700:3036::ac43:a2ab']}",False,30,0,0.0,7,6.185185185185185,59,0.0249648382559774,2773,0.6,0.9611533216998326,0.2868725868725869,167,2.165236594884104e-05,1,aa1c65e6e1949bc326b0a3e08b8112dc,667.0
94ef8866-1db4-4791-9378-045d770275e8,"['tranco', 'not_parking']",http://verimor.com.tr,False,11,0,0,False,False,0,0,0,0,0,0,0,3,1,6,0,0,5,0,0,0,unknown,False,7908,1,16,False,False,False,"{'v4': ['194.49.126.12', '185.159.116.12'], 'v6': []}",True,172,75,47.50666666666667,62,37.910714285714285,86,0.3162620131512392,5407,0.9827586206896552,0.9999149083780486,0.9920024503130956,235,8.509162195132108e-05,1,ad9e5d08ebff53ab0432ce9421f6f564,668.0
8d79f891-6790-4fcd-a400-7e864e7d820b,"['tranco', 'not_parking']",http://ionicons.com,False,38,0,0,False,False,0,0,0,0,1,5,82,3,0,20,0,0,1,0,0,0,unknown,True,2713,3,6,False,False,False,"{'v4': ['104.22.63.243', '104.22.62.243', '172.67.27.61'], 'v6': ['2606:4700:10::6816:3ef3', '2606:4700:10::6816:3ff3', '2606:4700:10::ac43:1b3d']}",True,17,1,16.0,13,62.05882352941177,187,0.0409141172134168,2602,0.9871794871794872,0.9998770697551848,0.9992408538802822,167,0.0001229302448152,2,2634c132ffca91f6249c8800d47e626e,669.0
b4d0219d-3f97-4fd4-84ed-72abd147eb7b,"['tranco', 'not_parking']",http://randersbibliotek.dk,False,44,0,0,False,False,0,2,0,0,0,14,0,11,0,12,0,0,1,0,0,0,unknown,True,9325,1,34,False,False,False,"{'v4': ['20.86.109.250'], 'v6': []}",True,116,1,43.0,68,31.198275862068964,103,0.3175335120643431,6364,0.9782608695652174,1.0,1.0,0,0.0,2,62777bedc8153dfe89de5774b41811f5,670.0
8d900e39-e830-456e-90c2-1dfc4231ad7e,"['tranco', 'not_parking']",http://rango.exchange,False,4,0,0,False,False,0,0,0,1,2,2,0,1,0,1,2,0,0,0,0,0,unknown,True,4012,2,202,False,False,False,"{'v4': ['76.76.21.21'], 'v6': []}",False,57,24,38.625,21,29.05263157894737,76,0.1238783649052841,3515,0.3164556962025316,0.4948806142801693,0.7269218568256318,0,0.0,2,8d1b8cd8df81ff008e2d156f7dc10e31,671.0
7b999dd7-c5bb-4207-bfa7-c5e0e48d88b4,"['tranco', 'not_parking']",http://champion.casino,True,1,0,0,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,unknown,True,2575,0,20,False,False,True,"{'v4': ['37.1.221.161'], 'v6': []}",True,18,12,33.5,11,24.944444444444443,44,0.058252427184466,2425,0.9607843137254902,1.0,1.0,0,0.0,3,7371fd62b4ed32ea457d2dc55abd7af6,672.0
7b9600a0-346e-4579-a129-26ade6d9a502,"['tranco', 'not_parking']",http://letec.be,False,20,4,0,False,False,0,1,0,0,2,4,4,1,4,11,0,0,0,0,0,0,unknown,True,2785,0,16,False,False,False,"{'v4': ['104.26.1.190', '172.67.69.40', '104.26.0.190'], 'v6': ['2606:4700:20::681a:1be', '2606:4700:20::681a:be', '2606:4700:20::ac43:4528']}",True,99,19,46.10526315789474,67,30.593406593406595,78,0.4922800718132855,1414,0.9746835443037974,1.0,1.0,0,0.0,3,84ed896971cdfe4215321ee3862ae5b3,673.0
7bc29167-8034-47e7-b38a-9b93e5c229dc,"['tranco', 'not_parking']",http://salkantaytrekking.com,False,18,4,0,False,False,0,0,0,3,5,7,0,0,49,16,0,0,0,0,0,0,unknown,True,32232,4,686,False,True,False,"{'v4': ['149.56.195.84'], 'v6': []}",False,832,39,73.82051282051282,120,19.44727272727273,113,0.4100273020600645,19016,0.1354166666666666,0.2749800408763984,0.1986778483530508,299906,0.0424453885685066,2,91c550e0106dcce4738b2caa622d12eb,674.0
f041714f-5580-4715-86a7-92948d0c15c9,"['tranco', 'not_parking']",http://vidmate.bar,False,71,6,2,False,False,0,1,2,0,0,0,4,4,4,34,2,0,8,0,0,0,unknown,True,10821,0,10,False,False,False,"{'v4': ['104.21.94.187', '172.67.139.139'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,26,22,27.045454545454547,4,24.307692307692307,43,0.0228259865077164,10574,0.2608695652173913,0.161872265282801,0.0,167,0.0001919906556883,1,9f22e3d4633ff14f0e79c43924bd5517,675.0
a985a78d-c46f-4555-8c2d-1635218d4eaa,"['tranco', 'not_parking']",http://watchmygf.me,False,62,2,0,False,False,0,0,0,0,1,0,11,7,0,13,0,0,0,0,0,0,unknown,False,6663,3,111,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",True,254,237,46.67932489451477,15,45.83400809716599,95,0.7744259342638451,1503,0.6493506493506493,1.0,1.0,0,0.0,55,a7d0cd3c4e71d8ae0f316a94db495380,676.0
cc8f2283-beac-4dbf-8fc1-41a7290f4bc2,"['tranco', 'not_parking']",http://maruko.com,False,18,0,0,False,False,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,unknown,True,948,13,38,False,False,False,"{'v4': ['202.231.244.68'], 'v6': []}",True,61,34,33.61764705882353,16,38.0,209,0.5590717299578059,418,0.992248062015504,0.9999945422363604,0.9947985155313988,178,5.457763639648887e-06,14,4d72b7f53a8d1b02838d3d79dbc6813f,677.0
74007318-a18f-4c18-bccc-eacdb77b249f,"['tranco', 'not_parking']",http://facilnet.es,False,27,0,0,False,False,0,0,0,0,0,12,2,8,3,12,0,0,7,0,0,0,unknown,True,4032,0,14,False,False,False,"{'v4': ['141.94.228.189'], 'v6': []}",True,87,3,75.66666666666667,33,31.50574712643678,81,0.2643849206349206,2966,0.99,0.9999441728880624,0.998820542862722,151,5.582711193779603e-05,3,543c122fad016cc1267ec75e0df46224,678.0
cdf981ad-3c44-4725-9123-ae516a85dea1,"['tranco', 'not_parking']",http://mindmup.com,False,1,1,0,False,False,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,unknown,True,3914,1,10,False,False,False,"{'v4': ['18.172.31.64', '18.172.31.80', '18.172.31.108', '18.172.31.113'], 'v6': []}",True,61,0,0.0,40,28.344827586206897,114,0.1691364333163004,3252,0.98,1.0,1.0,0,0.0,1,2882934bd92654911165183358f4438e,679.0
2b8c0097-34bd-4cbd-917d-0d3f27ef1d57,"['tranco', 'not_parking']",http://9dgs.com,False,12,0,0,False,False,0,0,23,0,0,14,15,6,53,6,1,0,0,0,0,4,unknown,True,1078,1,52,False,False,False,"{'v4': ['188.114.96.3', '188.114.97.3'], 'v6': ['2a06:98c1:3120::3', '2a06:98c1:3121::3']}",False,70,0,0.0,17,5.477611940298507,23,0.4526901669758812,590,0.1171171171171171,0.7592690368022722,0.0,167,1.1703462024227988e-05,2,675c0665652613e58430f9c0d566a2c3,680.0
4f446b3e-b2da-4c88-aa1e-fe153e850897,"['tranco', 'not_parking']",http://mangadistrict.com,False,324,2,1,False,False,0,1,3,12,0,16,4,3,1,61,2,0,0,0,0,0,unknown,True,5716,3,53,False,False,False,"{'v4': ['104.21.89.154', '172.67.189.148'], 'v6': ['2606:4700:3035::ac43:bd94', '2606:4700:3033::6815:599a']}",False,500,475,61.62105263157895,14,59.81763527054108,141,0.804408677396781,1118,0.717391304347826,0.8968850859507704,0.080320689887489,167,2.0393235307406653e-05,9,4b0c21b7a9ab9a8cec5cd610fe93b296,681.0
1102d233-8052-4083-ba35-9e1f66b93faf,"['tranco', 'not_parking']",http://h-ani.com,False,2,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,True,1681,6,39,False,False,False,"{'v4': ['104.21.233.136', '104.21.233.135'], 'v6': ['2606:4700:3038::6815:e988', '2606:4700:3038::6815:e987']}",False,63,24,30.75,23,22.85483870967742,55,0.7549077929803688,412,0.7983193277310925,0.9688918881484204,0.7735783168130658,167,5.281029845091899e-05,20,cdf9cf3fe6028a9c4628237ed23e5359,682.0
ec58f162-ae33-40de-aeac-097d225903b4,"['tranco', 'not_parking']",http://ft.com,False,63,1,1,False,False,0,3,2,4,2,3,0,1,1,3,1,0,0,0,0,0,unknown,True,13960,4,48,False,False,False,"{'v4': [], 'v6': []}",True,555,91,34.37362637362637,205,30.023423423423424,148,0.8702005730659026,1812,0.9861111111111112,1.0,1.0,0,0.0,2,b123b6b627a5a50b2d66f80fcdc44c4e,683.0
32f3c10b-54d0-4507-862d-69d5c6fa25f5,"['tranco', 'not_parking']",http://streamlabs.com,False,403,4,0,False,False,0,3,0,115,8,6,69,19,32,137,0,0,1,0,0,0,unknown,True,9294,5,58,False,False,False,"{'v4': ['104.16.144.22', '104.16.143.22'], 'v6': ['2606:4700::6810:8f16', '2606:4700::6810:9016']}",False,243,17,41.1764705882353,76,24.43243243243243,74,0.288896061975468,6609,0.8867924528301887,0.8557796533594346,0.1306262230919765,167,8.710400666955901e-06,8,6447aedf6978b6c087ac158569db9e13,684.0
42a2e342-31e3-4c58-98f1-1f78cf8895ac,"['tranco', 'not_parking']",http://fortwayneschools.org,False,10,1,0,False,False,0,1,15,4,3,6,0,0,4,6,2,0,0,0,0,0,unknown,True,18320,2,66,False,False,False,"{'v4': [], 'v6': []}",True,350,16,89.375,140,30.74277456647399,141,0.2428493449781659,13871,0.978494623655914,0.9999787268192392,0.9914525539973386,167,2.1273180760892e-05,3,88fdc484c9ebe948a7cdc8c8e97bd7e0,685.0
d341878c-8035-489b-82e7-adc1d9c15dc7,"['tranco', 'not_parking']",http://drpornsite.com,False,21,0,0,True,True,0,10,0,0,0,0,4,2,0,8,0,0,0,0,0,0,unknown,True,2981,5,145,False,False,False,"{'v4': ['192.243.54.109'], 'v6': []}",False,322,0,0.0,177,10.186335403726709,30,0.4646091915464609,1596,0.9858156028368794,0.9913393518201672,0.6356801256275428,166,9.389156203319348e-05,7,2a0f281d5ab4a67cbdb6027faab5f5f1,686.0
01bef507-0345-43ab-929a-998056872efd,"['tranco', 'not_parking']",http://youdao.com,False,204,3,1,False,False,0,0,0,1,0,1,0,75,0,75,49,0,0,0,0,0,unknown,False,676,0,26,False,False,False,"{'v4': ['111.124.200.101'], 'v6': []}",False,35,21,49.85714285714285,25,41.71875,248,0.3121301775147929,465,0.9672131147540984,0.982573550347673,0.0,0,0.0,1,a398c6d50d0a3de15e8c1e76ec1a4c76,687.0
4a6d5d2a-5229-4f8e-a505-88f60301e210,"['tranco', 'not_parking']",http://asninfo.ru,False,24,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,unknown,True,10837,2,37,False,False,False,"{'v4': ['46.161.5.14'], 'v6': []}",False,246,26,36.46153846153846,139,61.483739837398375,382,0.4019562609578296,6481,0.6137339055793991,0.7666337489053846,0.4450090998180036,169,3.970807749231038e-05,8,439bfa1622706cbd09aa043f343dd487,688.0
4b73df89-ebb4-445d-8ab9-91d2540510d0,"['tranco', 'not_parking']",http://mongerinasia.com,False,336,4,1,False,False,0,126,0,0,2,1,0,1,1,202,0,0,1,0,0,0,unknown,True,5296,0,353,True,True,False,"{'v4': ['99.192.136.219'], 'v6': []}",False,250,4,46.5,64,20.192,70,0.6538897280966768,1833,0.2982456140350877,0.4771785298774944,0.0,209,2.8878492017653183e-05,1,0a42c313466bcb0ab4896077dcec7bc9,689.0
2a530c39-5f32-40c2-a463-8942e66b2bd2,"['tranco', 'not_parking']",http://simplegreensmoothies.com,False,272,22,3,False,False,1,9,1,4,0,11,3,4,2,137,0,0,1,0,0,0,unknown,True,4107,8,135,False,False,False,"{'v4': ['104.18.4.29', '104.18.5.29'], 'v6': ['2606:4700::6812:51d', '2606:4700::6812:41d']}",False,166,153,50.61437908496732,10,49.58433734939759,77,0.4205015826637448,2380,0.6396396396396397,0.6887907268627323,0.0481071367620042,0,0.0,4,9d3bd3658c6472ba8e21ed46942de388,690.0
3fcb4853-aa97-45af-aeac-cae9d0fd753d,"['tranco', 'not_parking']",http://fukushishimbun.com,False,18,0,0,False,False,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,unknown,True,1608,2,28,False,False,False,"{'v4': ['162.43.120.69'], 'v6': []}",False,84,77,35.246753246753244,4,34.083333333333336,46,0.8917910447761194,174,0.1971830985915492,0.3661772249344449,0.0,0,0.0,1,a2956804fd8a0e77056fe8b86e4d5ca9,691.0
24f452e4-27d1-4705-b399-4065586bec23,"['tranco', 'not_parking']",http://ckba.net,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,True,6018,2,29,False,False,False,"{'v4': ['90.156.240.99'], 'v6': []}",True,113,0,0.0,58,4.982300884955753,23,0.6110003323363243,2341,0.9866666666666668,0.9999868528694276,0.975629791894852,178,1.3147130572278345e-05,2,5507964999ca90d9acd1c804addd9cae,692.0
dd876927-155c-4972-9bb6-ec33b9cf72d0,"['tranco', 'not_parking']",http://dhufe.com,False,1,0,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,False,8,0,7,True,True,False,"{'v4': ['8.222.226.193'], 'v6': []}",False,0,0,0.0,0,0.0,0,0.0,8,0.875,0.9972518762252012,0.0,162,0.0001565937571288,1,8616cb166a4a82087c67e6f68567ba7d,693.0
30bf7a8c-4471-4f78-b6ec-5cec3a11a354,"['tranco', 'not_parking']",http://evocative.com,False,38,3,1,False,True,0,0,0,0,4,22,8,5,6,12,0,0,2,0,0,0,unknown,True,6871,4,53,False,False,False,"{'v4': ['172.67.31.66', '104.22.68.169', '104.22.69.169'], 'v6': ['2606:4700:10::ac43:1f42', '2606:4700:10::6816:45a9', '2606:4700:10::6816:44a9']}",False,94,61,58.59016393442623,20,47.494623655913976,137,0.1663513316838888,5728,0.5078125,0.4496604241557553,0.137204591492235,167,7.06348209364993e-05,5,d62f710fea3aca94c6a46262cdb6d12c,694.0
